Province_State,Country_Region,Date,Latitude,Longitude,Confirmed,Deaths,Recovered,Active,Active_Diff
Iowa,US,7/28/2020,42.47104597,-91.3664492,80,1,0,79,0
New York,US,7/28/2020,42.19837623,-74.96709306,99,4,0,95,0
Ohio,US,7/28/2020,40.27942393,-83.00457058,1095,17,0,1078,0
Oklahoma,US,7/28/2020,36.40823634,-94.80325046,379,19,0,360,0
Pennsylvania,US,7/28/2020,39.91680171,-75.40243663,8489,683,0,7806,0
Colorado,US,7/28/2020,38.86246243,-107.8631342,100,1,0,99,0
Michigan,US,7/28/2020,45.90484910000001,-86.9080745,62,3,0,59,0
Texas,US,7/28/2020,33.38570922,-95.66921122,12,0,0,12,0
Alaska,US,7/28/2020,63.67264044,-150.0076108,1,0,0,1,0
Missouri,US,7/28/2020,37.60663134,-91.50790473,9,0,0,9,0
Texas,US,7/28/2020,33.20521901,-97.11691153,6208,71,0,6137,0
Colorado,US,7/28/2020,39.76018276,-104.8725695,9387,407,0,8980,0
Iowa,US,7/28/2020,40.92012606,-91.18326592,132,2,0,130,0
Oregon,US,7/28/2020,43.91570171,-121.2289121,478,5,0,473,0
Arkansas,US,7/28/2020,33.83011025,-91.25500948,133,2,0,131,0
Nebraska,US,7/28/2020,41.11168186,-102.33333309999999,1,0,0,1,0
South Dakota,US,7/28/2020,44.75994309,-96.66943645,8,0,0,8,0
Oklahoma,US,7/28/2020,35.98772922,-99.00730714,6,0,0,6,0
South Dakota,US,7/28/2020,45.15639647,-100.8709139,53,0,0,53,0
Texas,US,7/28/2020,33.61616822,-100.7788855,4,1,0,3,0
Virginia,US,7/28/2020,37.12560977,-82.35124171,16,0,0,16,0
North Dakota,US,7/28/2020,46.11017712,-98.5049008,10,0,0,10,0
Iowa,US,7/28/2020,43.37787725,-95.1510206,361,4,0,357,0
Kansas,US,7/28/2020,38.86600962,-97.15532383,39,1,0,38,0
Michigan,US,7/28/2020,46.00999672,-87.86961634,43,2,0,41,0
Tennessee,US,7/28/2020,36.14669837,-87.35891709,510,1,0,509,0
South Carolina,US,7/28/2020,34.39007791,-79.37741872,516,21,0,495,0
Texas,US,7/28/2020,28.42270064,-99.75645095,98,0,0,98,0
Virginia,US,7/28/2020,37.07544585,-77.63451754,193,2,0,191,0
District of Columbia,US,7/28/2020,38.90417773,-77.01655992,11945,583,0,11362,0
North Dakota,US,7/28/2020,48.814938700000006,-103.4873611,1,0,0,1,0
Florida,US,7/28/2020,29.60631086,-83.15724673,238,4,0,234,0
Nebraska,US,7/28/2020,42.49188363,-96.86782408,56,2,0,54,0
West Virginia,US,7/28/2020,39.27057157,-80.70671527,2,0,0,2,0
Georgia,US,7/28/2020,32.17265114,-83.16948926,203,2,0,201,0
Minnesota,US,7/28/2020,44.02238415,-92.86244324,118,0,0,118,0
Nebraska,US,7/28/2020,41.58071748,-96.65598179,748,8,0,740,0
Wisconsin,US,7/28/2020,43.41576662,-88.70928178,627,5,0,622,0
Colorado,US,7/28/2020,37.75208676,-108.5211585,1,0,0,1,0
New Mexico,US,7/28/2020,32.35275771,-106.83293870000001,2082,19,0,2063,0
Kansas,US,7/28/2020,39.79067154,-95.14056866,43,0,0,43,0
Texas,US,7/28/2020,34.96517499,-100.8140093,42,0,0,42,0
Georgia,US,7/28/2020,32.15630737,-83.79746561,231,14,0,217,0
Wisconsin,US,7/28/2020,44.95856458,-87.30002707,81,3,0,78,0
Puerto Rico,US,7/28/2020,18.436115,-66.278669,223,0,0,223,0
Maryland,US,7/28/2020,38.45413522,-76.02752426,319,5,0,314,0
South Carolina,US,7/28/2020,33.0794369,-80.40502652,2510,35,0,2475,0
Georgia,US,7/28/2020,31.53328528,-84.21722377,2476,162,0,2314,0
Colorado,US,7/28/2020,39.33133796,-104.930001,1558,56,0,1502,0
Georgia,US,7/28/2020,33.70291126,-84.77026156,2078,46,0,2032,0
Illinois,US,7/28/2020,39.76768052,-88.21854195,101,2,0,99,0
Kansas,US,7/28/2020,38.88503636,-95.2925121,614,2,0,612,0
Minnesota,US,7/28/2020,45.93348491,-95.45335469,117,0,0,117,0
Missouri,US,7/28/2020,36.9325593,-92.49905109,53,2,0,51,0
Nebraska,US,7/28/2020,41.29518299,-96.15085305,9810,124,0,9686,0
Nevada,US,7/28/2020,38.912862,-119.61713329999999,144,0,0,144,0
Oregon,US,7/28/2020,43.27941273,-123.16729099999999,119,1,0,118,0
South Dakota,US,7/28/2020,43.38520741,-98.36978007,16,0,0,16,0
Washington,US,7/28/2020,47.7361335,-119.69293700000001,681,6,0,675,0
Wisconsin,US,7/28/2020,46.43222285,-91.91595768,96,0,0,96,0
Arkansas,US,7/28/2020,33.59035001,-91.71777921,146,2,0,144,0
Illinois,US,7/28/2020,41.85116968,-88.08642662,11005,510,0,10495,0
Indiana,US,7/28/2020,38.36597551,-86.87924170000002,570,10,0,560,0
Iowa,US,7/28/2020,42.46815349,-90.88181925,1384,26,0,1358,0
Massachusetts,US,7/28/2020,41.40674725,-70.68763497,99,1,0,98,0
Nebraska,US,7/28/2020,40.17638677,-101.6876522,1,0,0,1,0
Missouri,US,7/28/2020,36.27167174,-90.09122243,218,3,0,215,0
North Dakota,US,7/28/2020,47.35423935,-102.6160468,26,0,0,26,0
Wisconsin,US,7/28/2020,44.94562799,-91.8962481,95,0,0,95,0
North Carolina,US,7/28/2020,34.93449805,-77.93140529,1887,42,0,1845,0
North Carolina,US,7/28/2020,36.03638492,-78.87608331,5567,76,0,5491,0
New York,US,7/28/2020,41.76486060000001,-73.74356679,4447,153,0,4294,0
Florida,US,7/28/2020,30.33225875,-81.66976468,20138,146,0,19992,0
Texas,US,7/28/2020,27.68184592,-98.50864568,143,1,0,142,0
Tennessee,US,7/28/2020,36.05931946,-89.41542855,457,5,0,452,0
Colorado,US,7/28/2020,39.62754308,-106.6933637,983,9,0,974,0
Georgia,US,7/28/2020,31.32155345,-84.90255207,326,31,0,295,0
Louisiana,US,7/28/2020,30.53842039,-91.09777565,10155,315,0,9840,0
Louisiana,US,7/28/2020,32.73926954,-91.23425694,490,1,0,489,0
Louisiana,US,7/28/2020,30.84425359,-91.04976723,480,35,0,445,0
Texas,US,7/28/2020,32.32743996,-98.83243566,41,1,0,40,0
Michigan,US,7/28/2020,42.59599185,-84.83740035,432,7,0,425,0
Wisconsin,US,7/28/2020,44.726614,-91.28609183,441,3,0,438,0
Georgia,US,7/28/2020,30.71101099,-82.89687287,217,0,0,217,0
Texas,US,7/28/2020,31.86898877,-102.54294279999999,3138,42,0,3096,0
New Mexico,US,7/28/2020,32.47167456,-104.3053527,233,3,0,230,0
North Dakota,US,7/28/2020,47.71701474,-98.90432337,13,0,0,13,0
Illinois,US,7/28/2020,39.6809186,-87.74759563,25,0,0,25,0
North Carolina,US,7/28/2020,35.91230639,-77.59436892,533,10,0,523,0
South Carolina,US,7/28/2020,33.77221995,-81.96231108,240,6,0,234,0
Kentucky,US,7/28/2020,37.21218923,-86.23955613,87,12,0,75,0
South Dakota,US,7/28/2020,45.41846445,-99.21545423,10,0,0,10,0
Illinois,US,7/28/2020,38.41353228,-88.05720863,7,0,0,7,0
Kansas,US,7/28/2020,37.88735543,-99.31263309,10,0,0,10,0
Texas,US,7/28/2020,29.98202582,-100.304252,22,0,0,22,0
Georgia,US,7/28/2020,32.36616021,-81.34280942,542,1,0,541,0
Illinois,US,7/28/2020,39.05935711,-88.58969584,67,1,0,66,0
California,US,7/28/2020,38.77965956,-120.5233166,555,1,0,554,0
Colorado,US,7/28/2020,38.83240149,-104.5251411,4265,127,0,4138,0
Texas,US,7/28/2020,31.76980765,-106.23632749999999,13552,220,0,13332,0
Colorado,US,7/28/2020,39.28656773,-104.1358721,81,2,0,79,0
Georgia,US,7/28/2020,34.11302332,-82.83936148,286,1,0,285,0
Kansas,US,7/28/2020,37.45338105,-96.24369667,1,0,0,1,0
Pennsylvania,US,7/28/2020,41.42822061,-78.64524744,40,2,0,38,0
Indiana,US,7/28/2020,41.59761169,-85.85875695,4399,72,0,4327,0
Nevada,US,7/28/2020,41.14531606,-115.3577619,426,2,0,424,0
Kentucky,US,7/28/2020,38.11624059,-83.09771563,7,0,0,7,0
Kansas,US,7/28/2020,38.91458712,-99.31751551,113,0,0,113,0
Oklahoma,US,7/28/2020,36.218019399999996,-99.75324573,3,0,0,3,0
Texas,US,7/28/2020,32.34894117,-96.79371841,2332,33,0,2299,0
Kansas,US,7/28/2020,38.69677695,-98.20462799,16,0,0,16,0
Alabama,US,7/28/2020,32.59785413,-86.14415284,1475,34,0,1441,0
Idaho,US,7/28/2020,43.3507101,-115.4701578,155,2,0,153,0
Georgia,US,7/28/2020,32.59221302,-82.30239915,330,5,0,325,0
Iowa,US,7/28/2020,43.37782951,-94.67858943,148,1,0,147,0
Michigan,US,7/28/2020,45.52625509,-84.89083249,54,2,0,52,0
North Dakota,US,7/28/2020,46.28398398,-100.2389766,14,1,0,13,0
Virginia,US,7/28/2020,36.69455571,-77.53406129,163,15,0,148,0
Texas,US,7/28/2020,32.23602653,-98.21773417,389,4,0,385,0
New York,US,7/28/2020,42.76249024,-78.73063652,8364,663,0,7701,0
Ohio,US,7/28/2020,41.36796058,-82.62904521,458,24,0,434,0
Pennsylvania,US,7/28/2020,41.99253829,-80.03301954,871,15,0,856,0
Alabama,US,7/28/2020,31.1256789,-87.15918694,859,13,0,846,0
Florida,US,7/28/2020,30.67652764,-87.37284571,7250,85,0,7165,0
Nevada,US,7/28/2020,37.78436681,-117.63199990000001,0,0,0,0,0
Massachusetts,US,7/28/2020,42.6687626,-70.94687179,17033,1170,0,15863,0
New Jersey,US,7/28/2020,40.78681335,-74.24657979,19376,2103,0,17273,0
New York,US,7/28/2020,44.11630765,-73.77297842,55,0,0,55,0
Vermont,US,7/28/2020,44.72736416,-71.73579864,4,0,0,4,0
Virginia,US,7/28/2020,37.93357639,-76.94230311,74,1,0,73,0
Kentucky,US,7/28/2020,37.69241417,-83.95956369,10,0,0,10,0
Alabama,US,7/28/2020,34.04567266,-86.04051873,1723,17,0,1706,0
Nevada,US,7/28/2020,39.98100864,-116.26832040000001,2,0,0,2,0
Louisiana,US,7/28/2020,30.72985248,-92.39915924,652,2,0,650,0
Georgia,US,7/28/2020,32.15328841,-81.8870105,176,1,0,175,0
Alaska,US,7/28/2020,64.80726247,-146.5692662,378,5,0,373,0
Virginia,US,7/28/2020,38.83677558,-77.27565836,15509,519,0,14990,0
Virginia,US,7/28/2020,38.85157547,-77.29779640000002,77,7,0,70,0
Connecticut,US,7/28/2020,41.26809896,-73.3881171,17494,1403,0,16091,0
Ohio,US,7/28/2020,39.75107189,-82.63088163,1102,21,0,1081,0
South Carolina,US,7/28/2020,34.39287073,-81.1195624,502,23,0,479,0
Puerto Rico,US,7/28/2020,18.318373,-65.666866,167,0,0,167,0
South Dakota,US,7/28/2020,43.23929297,-103.5275691,14,0,0,14,0
Montana,US,7/28/2020,46.33478338,-104.41835649999999,2,0,0,2,0
Texas,US,7/28/2020,31.25350609,-96.93630086,106,1,0,105,0
Virginia,US,7/28/2020,38.88485255,-77.17560759,53,6,0,47,0
Georgia,US,7/28/2020,34.86430205,-84.316964,238,2,0,236,0
Texas,US,7/28/2020,33.59564294,-96.10751083,196,7,0,189,0
Minnesota,US,7/28/2020,43.67381499,-93.94787458,75,0,0,75,0
South Dakota,US,7/28/2020,45.07082625,-99.14535601,26,1,0,25,0
Arkansas,US,7/28/2020,35.14719007,-92.33717519,1120,4,0,1116,0
Virginia,US,7/28/2020,38.73564842,-77.80647472,568,8,0,560,0
Alabama,US,7/28/2020,33.72076938,-87.73886638,151,5,0,146,0
Georgia,US,7/28/2020,33.41357794,-84.49089434,825,23,0,802,0
Illinois,US,7/28/2020,39.00072038,-89.02452658,44,3,0,41,0
Indiana,US,7/28/2020,39.63684962,-85.17797541,136,7,0,129,0
Iowa,US,7/28/2020,42.86271799,-91.8441231,72,0,0,72,0
Kentucky,US,7/28/2020,38.0368225,-84.45576892,2498,45,0,2453,0
Ohio,US,7/28/2020,39.56021306,-83.4562016,73,0,0,73,0
Pennsylvania,US,7/28/2020,39.92041012,-79.64291195,336,4,0,332,0
Tennessee,US,7/28/2020,35.19615831,-89.41399032,567,8,0,559,0
Texas,US,7/28/2020,29.87788372,-96.92076062,357,13,0,344,0
West Virginia,US,7/28/2020,38.02974928,-81.08286634,121,5,0,116,0
Michigan,US,7/28/2020,,,193,5,0,188,0
Tennessee,US,7/28/2020,36.38128818,-84.92870012,61,0,0,61,0
Montana,US,7/28/2020,47.26331584,-109.2245206,5,0,0,5,0
Washington,US,7/28/2020,48.471143100000006,-118.5154041,11,0,0,11,0
Minnesota,US,7/28/2020,43.67394126,-92.08980382,57,0,0,57,0
Nebraska,US,7/28/2020,40.52458567,-97.59646937,21,0,0,21,0
Kansas,US,7/28/2020,38.04340344,-100.73819379999999,1691,10,0,1681,0
Texas,US,7/28/2020,32.74281316,-100.40193020000001,23,1,0,22,0
Florida,US,7/28/2020,29.45933576,-81.31508595,838,10,0,828,0
Montana,US,7/28/2020,48.29575866,-114.05205690000001,201,2,0,199,0
Kentucky,US,7/28/2020,38.36758311,-83.69657514,46,0,0,46,0
South Carolina,US,7/28/2020,34.02361754,-79.70189312,2623,87,0,2536,0
Wisconsin,US,7/28/2020,45.84963535,-88.39804137,5,0,0,5,0
Puerto Rico,US,7/28/2020,18.373715,-66.560488,120,0,0,120,0
Georgia,US,7/28/2020,34.26268279,-85.21577392,1069,15,0,1054,0
Indiana,US,7/28/2020,38.32117957,-85.90385377,609,44,0,565,0
Iowa,US,7/28/2020,43.06000529999999,-92.78940097,96,2,0,94,0
Kentucky,US,7/28/2020,37.56213922,-82.74750924,75,1,0,74,0
Texas,US,7/28/2020,34.07227468,-101.3031546,73,4,0,69,0
Virginia,US,7/28/2020,36.9302126,-80.36738849,29,1,0,28,0
Virginia,US,7/28/2020,37.84157909,-78.27715475,167,8,0,159,0
Texas,US,7/28/2020,33.97308618,-99.7767797,2,0,0,2,0
Wisconsin,US,7/28/2020,43.75354908,-88.48885325,503,7,0,496,0
Illinois,US,7/28/2020,40.59706922,-88.22350769,38,1,0,37,0
Kansas,US,7/28/2020,37.69200114,-99.88825298,2005,8,0,1997,0
Pennsylvania,US,7/28/2020,41.51095103,-79.23229292,9,0,0,9,0
Wisconsin,US,7/28/2020,45.66678019,-88.77084892,57,4,0,53,0
Mississippi,US,7/28/2020,31.18961454,-89.25832496,1464,48,0,1416,0
Georgia,US,7/28/2020,34.22604035,-84.12315129999998,1641,16,0,1625,0
North Carolina,US,7/28/2020,36.12859861,-80.25459052,4654,44,0,4610,0
Texas,US,7/28/2020,29.52704478,-95.77219463,6772,126,0,6646,0
North Dakota,US,7/28/2020,47.4571084,-98.88279923,11,0,0,11,0
Indiana,US,7/28/2020,40.12361933,-87.24217689,57,2,0,55,0
Alabama,US,7/28/2020,34.44235334,-87.84289505,1105,20,0,1085,0
Arkansas,US,7/28/2020,35.51202821,-93.89299569,85,2,0,83,0
Florida,US,7/28/2020,29.83791238,-84.82731662,95,1,0,94,0
Georgia,US,7/28/2020,34.37525597,-83.23159927,327,3,0,324,0
Idaho,US,7/28/2020,42.18332217,-111.81496659999999,45,0,0,45,0
Illinois,US,7/28/2020,37.99189086,-88.92567818,105,0,0,105,0
Indiana,US,7/28/2020,39.4142482,-85.06062647,175,8,0,167,0
Iowa,US,7/28/2020,42.73270384,-93.26256925,175,3,0,172,0
Kansas,US,7/28/2020,38.56443815,-95.28644341,137,1,0,136,0
Kentucky,US,7/28/2020,38.2379395,-84.87962551,223,5,0,218,0
Louisiana,US,7/28/2020,32.13675181,-91.67589857,731,16,0,715,0
Maine,US,7/28/2020,44.97330019,-70.44381045,45,1,0,44,0
Massachusetts,US,7/28/2020,42.58119713,-72.58602547,398,59,0,339,0
Mississippi,US,7/28/2020,31.47786634,-90.89672989,94,2,0,92,0
Missouri,US,7/28/2020,38.41127108,-91.07522826,469,18,0,451,0
Nebraska,US,7/28/2020,40.17636348,-98.95299073,9,0,0,9,0
New York,US,7/28/2020,44.59040891,-74.29926032,47,0,0,47,0
North Carolina,US,7/28/2020,36.081519,-78.28708884,723,25,0,698,0
Ohio,US,7/28/2020,39.96995815,-83.01115755,16042,496,0,15546,0
Pennsylvania,US,7/28/2020,39.92956518,-77.72157791,1223,46,0,1177,0
Tennessee,US,7/28/2020,35.15634626,-86.09201039,218,3,0,215,0
Texas,US,7/28/2020,33.17653242,-95.21917243,79,1,0,78,0
Vermont,US,7/28/2020,44.85627605,-72.91249563,115,6,0,109,0
Virginia,US,7/28/2020,36.99536167,-79.88023649,146,1,0,145,0
Washington,US,7/28/2020,46.53351425,-118.9018212,3123,45,0,3078,0
Virginia,US,7/28/2020,36.6831435,-76.93859681,114,5,0,109,0
Maryland,US,7/28/2020,39.47296601,-77.39999394,2931,120,0,2811,0
Virginia,US,7/28/2020,39.20172582,-78.25974949,641,7,0,634,0
Virginia,US,7/28/2020,38.2977863,-77.4922454,338,2,0,336,0
Minnesota,US,7/28/2020,43.67385583,-93.34884422,344,1,0,343,0
Texas,US,7/28/2020,31.70422788,-96.15072516,135,0,0,135,0
Colorado,US,7/28/2020,38.47362326,-105.4399667,94,0,0,94,0
Idaho,US,7/28/2020,44.22800938,-111.48099429999999,40,0,0,40,0
Iowa,US,7/28/2020,40.74542720000001,-95.60129045,25,0,0,25,0
Wyoming,US,7/28/2020,43.04183996,-108.6296893,458,0,0,458,0
California,US,7/28/2020,36.75733899,-119.6466953,13209,112,0,13097,0
Texas,US,7/28/2020,28.86751206,-99.10804207,432,5,0,427,0
Nebraska,US,7/28/2020,40.52993007,-100.3924658,3,0,0,3,0
Arkansas,US,7/28/2020,36.38177105,-91.81729127,26,0,0,26,0
Georgia,US,7/28/2020,33.79216944,-84.46319413,16073,371,0,15702,0
Illinois,US,7/28/2020,40.47289135,-90.20862357,24,0,0,24,0
Indiana,US,7/28/2020,41.0469907,-86.26252745,122,1,0,121,0
Kentucky,US,7/28/2020,36.55238827,-89.20140068,45,1,0,44,0
New York,US,7/28/2020,43.11363907,-74.41798804,270,24,0,246,0
Ohio,US,7/28/2020,41.60213491,-84.12571393,127,0,0,127,0
Pennsylvania,US,7/28/2020,39.92913544,-78.11163677,21,2,0,19,0
Nebraska,US,7/28/2020,40.17642064,-99.91247454,14,1,0,13,0
Florida,US,7/28/2020,30.57796289,-84.61915825,1224,13,0,1211,0
Nebraska,US,7/28/2020,40.26186809,-96.68946704,76,4,0,72,0
Texas,US,7/28/2020,32.74055318,-102.6353295,99,0,0,99,0
Virginia,US,7/28/2020,36.66601852,-80.91703124,326,16,0,310,0
Illinois,US,7/28/2020,37.76430935,-88.22953869,39,0,0,39,0
Kentucky,US,7/28/2020,38.75398691,-84.8558382,77,8,0,69,0
Montana,US,7/28/2020,45.54486106,-111.1692571,802,1,0,801,0
Ohio,US,7/28/2020,38.82708533,-82.31647569,46,1,0,45,0
Texas,US,7/28/2020,29.40167322,-94.90469073,8367,90,0,8277,0
Nebraska,US,7/28/2020,41.61703149,-102.3313973,4,0,0,4,0
Colorado,US,7/28/2020,39.59921777,-107.902708,639,4,0,635,0
Montana,US,7/28/2020,47.27545948,-107.0002351,12,0,0,12,0
Nebraska,US,7/28/2020,41.91428955,-98.99111827,3,0,0,3,0
Oklahoma,US,7/28/2020,36.3791334,-97.78265517,306,4,0,302,0
Washington,US,7/28/2020,46.43197502,-117.54540320000001,2,0,0,2,0
Arkansas,US,7/28/2020,34.57692074,-93.14921604,713,7,0,706,0
Kentucky,US,7/28/2020,37.638866799999995,-84.53289319,63,0,0,63,0
Maryland,US,7/28/2020,39.52786077,-79.27355126,48,0,0,48,0
Oklahoma,US,7/28/2020,34.70418038,-97.30811132,184,4,0,180,0
Texas,US,7/28/2020,33.17969345,-101.2984114,94,1,0,93,0
Missouri,US,7/28/2020,38.43947277,-91.50847147,14,0,0,14,0
North Carolina,US,7/28/2020,35.29373559,-81.17477045,2777,30,0,2747,0
North Carolina,US,7/28/2020,36.44667547,-76.69749701,37,2,0,35,0
Kansas,US,7/28/2020,38.99871131,-96.7577178,125,2,0,123,0
Ohio,US,7/28/2020,41.49952319,-81.17935342,509,43,0,466,0
Idaho,US,7/28/2020,44.06482372,-116.398376,134,0,0,134,0
Michigan,US,7/28/2020,43.02244215,-83.70589709,3340,294,0,3046,0
New York,US,7/28/2020,43.0022601,-78.19135193,266,5,0,261,0
Alabama,US,7/28/2020,31.09389027,-85.83572839,194,0,0,194,0
Missouri,US,7/28/2020,40.21097916,-94.40944419,80,9,0,71,0
Mississippi,US,7/28/2020,30.86259065,-88.64436789,256,5,0,251,0
South Carolina,US,7/28/2020,33.43443342,-79.33202141,1146,17,0,1129,0
Indiana,US,7/28/2020,38.30393723,-87.58054938,186,2,0,184,0
Tennessee,US,7/28/2020,35.99438059,-88.93358327,465,1,0,464,0
Arizona,US,7/28/2020,33.80190085,-110.8132779,724,21,0,703,0
Florida,US,7/28/2020,29.72856978,-82.79880657,324,1,0,323,0
Tennessee,US,7/28/2020,35.20222469,-87.03992678,299,7,0,292,0
Virginia,US,7/28/2020,37.31234791,-80.70636931,20,0,0,20,0
Texas,US,7/28/2020,30.31824095,-98.94676915,165,2,0,163,0
Oregon,US,7/28/2020,45.37160076,-120.20488689999999,3,0,0,3,0
Georgia,US,7/28/2020,34.69316688,-84.45802506,437,3,0,434,0
West Virginia,US,7/28/2020,38.9251277,-80.85952723,14,0,0,14,0
Colorado,US,7/28/2020,39.85646523,-105.5252597,13,0,0,13,0
Montana,US,7/28/2020,48.70513576,-112.9934235,51,1,0,50,0
Florida,US,7/28/2020,26.95635849,-81.18996211,389,3,0,386,0
Michigan,US,7/28/2020,43.98901072,-84.38774817,45,2,0,43,0
Georgia,US,7/28/2020,33.22879932,-82.61297636,19,0,0,19,0
Texas,US,7/28/2020,31.86942909,-101.5207776,6,0,0,6,0
California,US,7/28/2020,39.59875897,-122.3938452,303,1,0,302,0
New Jersey,US,7/28/2020,39.71581067,-75.13995546,2999,203,0,2796,0
Virginia,US,7/28/2020,37.40809042,-76.53524337,138,1,0,137,0
Georgia,US,7/28/2020,31.23279254,-81.53811412,2127,22,0,2105,0
Michigan,US,7/28/2020,46.40862701,-89.69377193,64,1,0,63,0
Montana,US,7/28/2020,46.3816474,-109.17685220000001,3,0,0,3,0
North Dakota,US,7/28/2020,46.94022281,-103.8465421,4,0,0,4,0
Texas,US,7/28/2020,28.65696592,-97.42760647,69,2,0,67,0
Texas,US,7/28/2020,29.45634206,-97.49424032,598,8,0,590,0
Virginia,US,7/28/2020,37.71714806,-77.90381514,148,7,0,141,0
Minnesota,US,7/28/2020,44.40849741,-92.72341949999999,159,8,0,151,0
Idaho,US,7/28/2020,42.96927962,-114.81083059999999,124,1,0,123,0
Georgia,US,7/28/2020,34.50487351,-84.87296253,834,21,0,813,0
Wyoming,US,7/28/2020,42.08798185,-104.3534743,12,0,0,12,0
Nebraska,US,7/28/2020,40.51481965,-99.83020279,14,0,0,14,0
Kansas,US,7/28/2020,38.91588178,-100.4829321,3,0,0,3,0
Georgia,US,7/28/2020,30.87454847,-84.23418364,358,4,0,354,0
Oklahoma,US,7/28/2020,35.0167709,-97.88339847,380,6,0,374,0
New Hampshire,US,7/28/2020,43.93779815,-71.82057197,103,1,0,102,0
Arizona,US,7/28/2020,32.93166885,-109.8882178,431,6,0,425,0
Kansas,US,7/28/2020,39.34987223,-99.88332493,14,0,0,14,0
North Carolina,US,7/28/2020,35.3506925,-83.83369267,21,0,0,21,0
Tennessee,US,7/28/2020,36.27469206,-83.51254721,131,0,0,131,0
Colorado,US,7/28/2020,40.10603347,-106.1178042,40,1,0,39,0
North Dakota,US,7/28/2020,47.92093639,-97.45450447,605,4,0,601,0
Vermont,US,7/28/2020,44.797582399999996,-73.29679772,13,0,0,13,0
Michigan,US,7/28/2020,44.69565625,-85.55585247,171,5,0,166,0
Montana,US,7/28/2020,46.40605220000001,-113.4414186,6,0,0,6,0
Arkansas,US,7/28/2020,34.29017991,-92.42320562,118,0,0,118,0
Indiana,US,7/28/2020,40.51587228,-85.65468702,472,29,0,443,0
Kansas,US,7/28/2020,37.56227336,-101.3079758,88,2,0,86,0
Kentucky,US,7/28/2020,38.64962758,-84.62415957,87,5,0,82,0
Louisiana,US,7/28/2020,31.59882456,-92.56124347,255,3,0,252,0
Minnesota,US,7/28/2020,45.93424769,-96.01139609,41,1,0,40,0
Nebraska,US,7/28/2020,41.91528587,-101.740701,0,0,0,0,0
New Mexico,US,7/28/2020,32.73911281,-108.3827845,65,2,0,63,0
North Dakota,US,7/28/2020,46.35821257,-101.6390013,4,0,0,4,0
Oklahoma,US,7/28/2020,36.796296999999996,-97.78638765,10,0,0,10,0
Oregon,US,7/28/2020,44.49024544,-119.0068631,2,0,0,2,0
South Dakota,US,7/28/2020,45.1723937,-96.77002276,18,0,0,18,0
Washington,US,7/28/2020,47.20753737,-119.4500749,1151,12,0,1139,0
West Virginia,US,7/28/2020,39.10314817,-79.19440518,43,0,0,43,0
Wisconsin,US,7/28/2020,42.8671731,-90.7063218,299,14,0,285,0
North Carolina,US,7/28/2020,36.30337451,-78.65184241,1114,25,0,1089,0
Michigan,US,7/28/2020,43.29265605,-84.60505416,134,15,0,119,0
Kentucky,US,7/28/2020,36.72292505,-88.65143315,449,21,0,428,0
Kansas,US,7/28/2020,37.73836671,-100.4369088,67,0,0,67,0
Texas,US,7/28/2020,35.40081878,-100.8129222,157,3,0,154,0
Washington,US,7/28/2020,47.14003705,-123.7820567,85,2,0,83,0
Kentucky,US,7/28/2020,37.46231118,-86.34248968,167,11,0,156,0
Texas,US,7/28/2020,33.62744998,-96.67753461,939,10,0,929,0
Virginia,US,7/28/2020,36.65677234,-81.23215889,121,4,0,117,0
Kansas,US,7/28/2020,38.4808095,-101.8061079,3,0,0,3,0
Nebraska,US,7/28/2020,41.56742671,-98.52150266,8,0,0,8,0
Kentucky,US,7/28/2020,37.26484328,-85.5540745,24,1,0,23,0
Wisconsin,US,7/28/2020,42.6794956,-89.60243287,121,1,0,120,0
Wisconsin,US,7/28/2020,43.80025981,-89.04679553,49,0,0,49,0
West Virginia,US,7/28/2020,37.9463652,-80.45335881,83,3,0,80,0
Alabama,US,7/28/2020,32.85504247,-87.95684022,237,11,0,226,0
Arkansas,US,7/28/2020,36.11735460000001,-90.55832668,247,1,0,246,0
Georgia,US,7/28/2020,33.5769205,-83.17139104,215,11,0,204,0
Illinois,US,7/28/2020,39.35907414,-90.388865,17,0,0,17,0
Indiana,US,7/28/2020,39.03630547,-86.96223202,225,34,0,191,0
Iowa,US,7/28/2020,42.03614551,-94.39658081,37,0,0,37,0
Mississippi,US,7/28/2020,31.21444233,-88.63922281,205,10,0,195,0
Missouri,US,7/28/2020,37.2575872,-93.34230916,972,10,0,962,0
New York,US,7/28/2020,42.275797,-74.12384884,283,18,0,265,0
North Carolina,US,7/28/2020,35.48544173,-77.67578087,283,3,0,280,0
Ohio,US,7/28/2020,39.69116283,-83.89032084,568,11,0,557,0
Pennsylvania,US,7/28/2020,39.85746531,-80.22357106,100,0,0,100,0
Tennessee,US,7/28/2020,36.17470125,-82.84691273,300,5,0,295,0
Virginia,US,7/28/2020,38.29545894,-78.46525378,134,2,0,132,0
Arizona,US,7/28/2020,33.21498827,-109.2405279,52,1,0,51,0
Virginia,US,7/28/2020,36.67878901,-77.56351439,410,9,0,401,0
Kentucky,US,7/28/2020,38.54332505,-82.9215658,74,0,0,74,0
South Carolina,US,7/28/2020,34.89502264,-82.37295012,9625,165,0,9460,0
Kansas,US,7/28/2020,37.8774388,-96.23250453,14,0,0,14,0
South Carolina,US,7/28/2020,34.15272415,-82.12715789,1155,14,0,1141,0
